,row,col,StemTag,frac,Feb_B02,Feb_B03,Feb_B04,Feb_B05,Feb_B06,Feb_B07,Feb_B08,Feb_B8A,Feb_B11,Feb_B12,Mar_B02,Mar_B03,Mar_B04,Mar_B05,Mar_B06,Mar_B07,Mar_B08,Mar_B8A,Mar_B11,Mar_B12,Jun_B02,Jun_B03,Jun_B04,Jun_B05,Jun_B06,Jun_B07,Jun_B08,Jun_B8A,Jun_B11,Jun_B12,Jul_B02,Jul_B03,Jul_B04,Jul_B05,Jul_B06,Jul_B07,Jul_B08,Jul_B8A,Jul_B11,Jul_B12,Aug_B02,Aug_B03,Aug_B04,Aug_B05,Aug_B06,Aug_B07,Aug_B08,Aug_B8A,Aug_B11,Aug_B12,Sep_B02,Sep_B03,Sep_B04,Sep_B05,Sep_B06,Sep_B07,Sep_B08,Sep_B8A,Sep_B11,Sep_B12,Oct_B02,Oct_B03,Oct_B04,Oct_B05,Oct_B06,Oct_B07,Oct_B08,Oct_B8A,Oct_B11,Oct_B12,Nov_B02,Nov_B03,Nov_B04,Nov_B05,Nov_B06,Nov_B07,Nov_B08,Nov_B8A,Nov_B11,Nov_B12,status,BBD,BLD,year,crown_intact,crown_living,FAD,Apr_B02,Apr_B03,Apr_B04,Apr_B05,Apr_B06,Apr_B07,Apr_B08,Apr_B8A,Apr_B11,Apr_B12,Dec_B02,Dec_B03,Dec_B04,Dec_B05,Dec_B06,Dec_B07,Dec_B08,Dec_B8A,Dec_B11,Dec_B12,Jan_B02,Jan_B03,Jan_B04,Jan_B05,Jan_B06,Jan_B07,Jan_B08,Jan_B8A,Jan_B11,Jan_B12,May_B02,May_B03,May_B04,May_B05,May_B06,May_B07,May_B08,May_B8A,May_B11,May_B12
69,32,20,120690,5.8217964680989525,0.1916,0.1998,0.2041,0.2283,0.2857,0.3006,0.3105,0.3144,0.1979,0.1637,0.1359,0.1483,0.1574,0.192,0.238,0.2568,0.263,0.2887,0.2769,0.2078,0.1182,0.146,0.1186,0.1816,0.4525,0.5405,0.5401,0.5575,0.2746,0.1663,,,,,,,,,,,,,,,,,,,,,0.1235,0.1452,0.1218,0.1785,0.4186,0.4988,0.5053,0.5304,0.2687,0.1626,0.1135,0.1413,0.1249,0.1993,0.4003,0.4597,0.4928,0.4896,0.2601,0.1648,0.1213,0.1282,0.1407,0.1649,0.2141,0.2401,0.2562,0.277,0.2676,0.2001,DS,0.0,0.0,2022,2.0,0.0,,0.1346,0.1487,0.1648,0.1961,0.2499,0.2704,0.2956,0.301,0.314,0.2365,0.1702,0.1789,0.1802,0.2064,0.2691,0.2842,0.3003,0.3071,0.1998,0.1698,,,,,,,,,,,,,,,,,,,,
70,43,16,110339,0.5195464950300529,0.1401,0.1491,0.154,0.1787,0.2132,0.2328,0.2414,0.2459,0.194,0.1617,0.1337,0.1426,0.1471,0.1711,0.2097,0.2254,0.2383,0.245,0.24,0.1852,0.1223,0.1383,0.1271,0.1672,0.3162,0.3605,0.365,0.3926,0.261,0.178,,,,,,,,,,,,,,,,,,,,,0.1266,0.138,0.13,0.1647,0.2939,0.3407,0.3389,0.3718,0.2536,0.172,0.1138,0.1302,0.1283,0.169,0.2741,0.3157,0.3059,0.3274,0.2318,0.1665,0.1162,0.1217,0.1302,0.1523,0.1871,0.2155,0.2264,0.2367,0.2295,0.1791,A,0.0,0.0,2022,100.0,100.0,,0.1287,0.138,0.1484,0.1745,0.2198,0.2379,0.255,0.2609,0.2673,0.2077,0.1261,0.1384,0.1416,0.1722,0.2157,0.2313,0.2408,0.2471,0.1907,0.161,,,,,,,,,,,,,,,,,,,,
71,43,17,110339,2.1770606471119778,0.1426,0.1545,0.1563,0.1786,0.218,0.2342,0.2577,0.2478,0.1899,0.1576,0.1342,0.1441,0.1479,0.1707,0.2141,0.2316,0.2482,0.2507,0.2356,0.1804,0.1211,0.1383,0.1256,0.1688,0.3298,0.3797,0.3747,0.4071,0.2571,0.1712,,,,,,,,,,,,,,,,,,,,,0.1265,0.1393,0.1288,0.1667,0.3105,0.3666,0.35,0.3908,0.2488,0.1666,0.1145,0.1327,0.128,0.173,0.2887,0.3273,0.326,0.345,0.2291,0.1617,0.1184,0.1227,0.1291,0.1494,0.1996,0.2225,0.2424,0.2473,0.2245,0.1728,A,0.0,0.0,2022,100.0,100.0,,0.1312,0.1417,0.1509,0.1733,0.222,0.2412,0.2672,0.2631,0.2612,0.2012,0.1358,0.1473,0.1483,0.1762,0.2359,0.2515,0.2579,0.2698,0.1874,0.1578,,,,,,,,,,,,,,,,,,,,
72,12,52,281699,19.101646873966203,0.1242,0.1387,0.1421,0.1727,0.2408,0.2552,0.2773,0.2712,0.2053,0.1641,0.1332,0.1441,0.1401,0.1764,0.2355,0.2546,0.264,0.277,0.2453,0.1847,0.1207,0.1475,0.1204,0.188,0.4106,0.4726,0.4662,0.4944,0.2737,0.1705,,,,,,,,,,,,,,,,,,,,,0.1256,0.1438,0.1217,0.18,0.3799,0.4416,0.4286,0.4689,0.2659,0.1669,0.1145,0.1333,0.1546,0.2258,0.3222,0.3588,0.3756,0.3937,0.2459,0.165,0.1171,0.124,0.1276,0.1497,0.1983,0.2133,0.2317,0.238,0.2294,0.1806,AU,0.0,0.0,2022,90.0,88.0,"F,K,R",0.1259,0.1401,0.1385,0.1743,0.2343,0.2566,0.2776,0.2777,0.2501,0.1909,0.1073,0.1252,0.1295,0.1617,0.2209,0.2422,0.2523,0.2573,0.1967,0.1618,,,,,,,,,,,,,,,,,,,,
73,12,53,281699,6.339929948331912,0.1318,0.149,0.1549,0.1806,0.2423,0.2544,0.2605,0.2686,0.2067,0.1674,0.1364,0.147,0.1435,0.1766,0.2312,0.2485,0.2574,0.27,0.2455,0.1871,0.1186,0.1484,0.1192,0.1889,0.4135,0.4769,0.4977,0.4955,0.2741,0.1709,,,,,,,,,,,,,,,,,,,,,0.1243,0.1444,0.1204,0.1801,0.3783,0.4393,0.444,0.4677,0.2656,0.167,0.1133,0.1318,0.1776,0.2355,0.3148,0.3501,0.3656,0.3871,0.2488,0.1669,0.1178,0.1264,0.1285,0.1511,0.1959,0.2102,0.2236,0.2342,0.2312,0.1827,AU,0.0,0.0,2022,90.0,88.0,"F,K,R",0.129,0.1412,0.14,0.1754,0.2305,0.2516,0.2696,0.272,0.251,0.1929,0.1088,0.1255,0.1284,0.1586,0.2078,0.2265,0.2183,0.241,0.1939,0.1622,,,,,,,,,,,,,,,,,,,,
74,13,52,281699,2.258983594326491,0.1122,0.1309,0.1335,0.1683,0.2446,0.2601,0.2783,0.2732,0.2066,0.1635,0.1342,0.1456,0.141,0.1787,0.2387,0.2578,0.2623,0.2816,0.2491,0.1858,0.1217,0.1507,0.121,0.1881,0.4149,0.478,0.481,0.5069,0.2757,0.1712,,,,,,,,,,,,,,,,,,,,,0.1259,0.1477,0.1233,0.1792,0.388,0.4463,0.4491,0.4726,0.2691,0.1682,0.1131,0.1385,0.1492,0.2176,0.3258,0.3653,0.3884,0.3992,0.2482,0.166,0.1162,0.1231,0.1261,0.1484,0.1973,0.2113,0.2315,0.2355,0.227,0.1787,AU,0.0,0.0,2022,90.0,88.0,"F,K,R",0.1286,0.139,0.1375,0.175,0.2373,0.2612,0.2763,0.2825,0.2549,0.1933,0.1173,0.1377,0.1376,0.168,0.2285,0.2495,0.2774,0.2646,0.2012,0.1634,,,,,,,,,,,,,,,,,,,,
75,13,53,281699,1.3752912242918434,0.1171,0.1328,0.1351,0.1695,0.2347,0.2494,0.2488,0.2614,0.2053,0.1653,0.134,0.1447,0.1413,0.1761,0.2315,0.248,0.2505,0.2704,0.2455,0.1862,0.1194,0.1486,0.1202,0.1872,0.4143,0.4797,0.4829,0.5009,0.2745,0.1705,,,,,,,,,,,,,,,,,,,,,0.1245,0.1442,0.1211,0.1779,0.3796,0.4384,0.4377,0.468,0.2662,0.1671,0.1146,0.1362,0.1728,0.2275,0.3141,0.351,0.3777,0.3858,0.2471,0.1657,0.1162,0.1222,0.125,0.1471,0.1891,0.2017,0.2091,0.2238,0.2243,0.1784,AU,0.0,0.0,2022,90.0,88.0,"F,K,R",0.1272,0.1377,0.1375,0.1736,0.2303,0.2527,0.2555,0.2724,0.2523,0.1935,0.1121,0.1304,0.1311,0.1588,0.2069,0.2255,0.2313,0.2385,0.1941,0.1608,,,,,,,,,,,,,,,,,,,,
76,15,52,281525,7.369058783057998,,,,,,,,,,,0.137,0.1495,0.1516,0.1887,0.2486,0.2733,0.2904,0.2992,0.2693,0.1989,0.117,0.1442,0.1182,0.1889,0.4303,0.4951,0.4988,0.5282,0.2808,0.1719,,,,,,,,,,,,,,,,,,,,,0.1228,0.141,0.122,0.1751,0.3954,0.462,0.4455,0.4851,0.2726,0.168,0.1128,0.1357,0.1297,0.2002,0.3505,0.4014,0.4009,0.4124,0.254,0.165,0.12,0.1297,0.1296,0.1558,0.2111,0.2273,0.2637,0.2561,0.2416,0.1848,AU,0.0,0.0,2022,50.0,37.0,"K,F,W,DF,R",0.1316,0.1461,0.1477,0.1874,0.2548,0.2737,0.3101,0.3005,0.2764,0.2093,0.1515,0.1735,0.1714,0.2048,0.2729,0.2898,0.3182,0.313,0.2077,0.1699,,,,,,,,,,,,,,,,,,,,
77,15,53,281525,2.5079471218211733,,,,,,,,,,,0.1332,0.1439,0.1433,0.1801,0.2367,0.256,0.2723,0.2838,0.2558,0.1906,0.1176,0.1453,0.1184,0.1853,0.4251,0.492,0.4957,0.514,0.2772,0.1703,,,,,,,,,,,,,,,,,,,,,0.1231,0.1413,0.122,0.175,0.3845,0.4523,0.4412,0.4772,0.2679,0.1656,0.1127,0.1329,0.1316,0.2015,0.3342,0.3815,0.3859,0.4031,0.2479,0.1623,0.1154,0.1238,0.1243,0.1487,0.1957,0.2123,0.2319,0.2355,0.2291,0.1778,AU,0.0,0.0,2022,50.0,37.0,"K,F,W,DF,R",0.1263,0.1413,0.1396,0.1786,0.2395,0.2579,0.2882,0.2858,0.2636,0.2001,0.1285,0.1446,0.1439,0.1798,0.2385,0.2531,0.2685,0.2773,0.1975,0.1624,,,,,,,,,,,,,,,,,,,,
78,13,52,281675,18.48044829814421,0.1122,0.1309,0.1335,0.1683,0.2446,0.2601,0.2783,0.2732,0.2066,0.1635,0.1342,0.1456,0.141,0.1787,0.2387,0.2578,0.2623,0.2816,0.2491,0.1858,0.1217,0.1507,0.121,0.1881,0.4149,0.478,0.481,0.5069,0.2757,0.1712,,,,,,,,,,,,,,,,,,,,,0.1259,0.1477,0.1233,0.1792,0.388,0.4463,0.4491,0.4726,0.2691,0.1682,0.1131,0.1385,0.1492,0.2176,0.3258,0.3653,0.3884,0.3992,0.2482,0.166,0.1162,0.1231,0.1261,0.1484,0.1973,0.2113,0.2315,0.2355,0.227,0.1787,AU,0.0,0.0,2022,100.0,100.0,"K,F",0.1286,0.139,0.1375,0.175,0.2373,0.2612,0.2763,0.2825,0.2549,0.1933,0.1173,0.1377,0.1376,0.168,0.2285,0.2495,0.2774,0.2646,0.2012,0.1634,,,,,,,,,,,,,,,,,,,,
79,13,53,281675,13.754561239308371,0.1171,0.1328,0.1351,0.1695,0.2347,0.2494,0.2488,0.2614,0.2053,0.1653,0.134,0.1447,0.1413,0.1761,0.2315,0.248,0.2505,0.2704,0.2455,0.1862,0.1194,0.1486,0.1202,0.1872,0.4143,0.4797,0.4829,0.5009,0.2745,0.1705,,,,,,,,,,,,,,,,,,,,,0.1245,0.1442,0.1211,0.1779,0.3796,0.4384,0.4377,0.468,0.2662,0.1671,0.1146,0.1362,0.1728,0.2275,0.3141,0.351,0.3777,0.3858,0.2471,0.1657,0.1162,0.1222,0.125,0.1471,0.1891,0.2017,0.2091,0.2238,0.2243,0.1784,AU,0.0,0.0,2022,100.0,100.0,"K,F",0.1272,0.1377,0.1375,0.1736,0.2303,0.2527,0.2555,0.2724,0.2523,0.1935,0.1121,0.1304,0.1311,0.1588,0.2069,0.2255,0.2313,0.2385,0.1941,0.1608,,,,,,,,,,,,,,,,,,,,
80,18,52,281323,7.629011351399079,,,,,,,,,,,0.1407,0.1515,0.1611,0.1962,0.2577,0.2791,0.2998,0.3063,0.2856,0.2144,0.1201,0.1493,0.1198,0.1859,0.4375,0.5044,0.5218,0.5181,0.2802,0.1732,,,,,,,,,,,,,,,,,,,,,0.125,0.1469,0.1234,0.183,0.4045,0.4681,0.4749,0.5073,0.2813,0.1731,0.115,0.1469,0.133,0.2094,0.3829,0.4345,0.4421,0.4571,0.2665,0.1729,0.1192,0.1317,0.137,0.1718,0.2364,0.2534,0.2756,0.2871,0.269,0.2004,AU,0.0,0.0,2022,100.0,100.0,"W,R,I,F",0.1345,0.1493,0.1621,0.1967,0.2573,0.2818,0.3173,0.3046,0.293,0.2241,0.2253,0.2381,0.2425,0.2677,0.3402,0.3461,0.4076,0.3719,0.2094,0.1795,,,,,,,,,,,,,,,,,,,,
81,19,52,281323,17.54525812571801,,,,,,,,,,,0.1422,0.1526,0.1598,0.194,0.2531,0.2721,0.2863,0.2999,0.2812,0.2141,0.1193,0.147,0.1203,0.183,0.418,0.4842,0.4925,0.495,0.2744,0.1723,,,,,,,,,,,,,,,,,,,,,0.1254,0.1462,0.1245,0.1829,0.3998,0.4574,0.4812,0.5041,0.2824,0.1756,0.1139,0.1463,0.1347,0.2164,0.3843,0.4408,0.4601,0.4681,0.2708,0.1761,0.1234,0.1344,0.1414,0.1777,0.2434,0.2657,0.2852,0.303,0.2773,0.2067,AU,0.0,0.0,2022,100.0,100.0,"W,R,I,F",0.1345,0.1459,0.159,0.193,0.2482,0.2741,0.2911,0.2971,0.2857,0.2208,0.2382,0.2567,0.2502,0.2762,0.342,0.3473,0.403,0.3753,0.207,0.18,,,,,,,,,,,,,,,,,,,,
82,19,49,271345,0.8477390286434606,,,,,,,,,,,0.1367,0.1502,0.1497,0.1979,0.2628,0.2823,0.3037,0.3083,0.2664,0.2042,0.1216,0.149,0.1221,0.1919,0.4165,0.4803,0.4938,0.5024,0.2778,0.1761,,,,,,,,,,,,,,,,,,,,,0.1259,0.1486,0.1249,0.1933,0.4073,0.4777,0.4806,0.5107,0.2912,0.1794,0.1161,0.147,0.1331,0.2199,0.385,0.437,0.4716,0.4769,0.2817,0.1818,0.1265,0.1388,0.1445,0.1838,0.2624,0.2913,0.326,0.3291,0.2937,0.2172,AU,0.0,0.0,2022,99.0,96.0,"W,R,F,K",0.1302,0.1465,0.1475,0.1922,0.2576,0.2751,0.314,0.3056,0.2646,0.204,0.1604,0.1827,0.1825,0.2703,0.3769,0.3969,0.4211,0.4245,0.2268,0.188,,,,,,,,,,,,,,,,,,,,
83,19,50,271345,12.103025249530786,,,,,,,,,,,0.1432,0.1569,0.1656,0.2051,0.2715,0.2899,0.3262,0.3177,0.2805,0.2159,0.1209,0.1481,0.1221,0.1878,0.4211,0.4875,0.5093,0.5046,0.2827,0.1786,,,,,,,,,,,,,,,,,,,,,0.1261,0.1496,0.1252,0.1914,0.41,0.4878,0.4894,0.5177,0.2909,0.1789,0.1176,0.1459,0.1326,0.2225,0.3935,0.4459,0.4739,0.4822,0.2804,0.18,0.1266,0.1432,0.1557,0.1891,0.259,0.294,0.3443,0.33,0.3012,0.2242,AU,0.0,0.0,2022,99.0,96.0,"W,R,F,K",0.1389,0.1543,0.1649,0.1976,0.2686,0.2817,0.3419,0.3216,0.2847,0.2173,0.2267,0.2322,0.2524,0.2766,0.3774,0.3969,0.4669,0.4187,0.2229,0.1864,,,,,,,,,,,,,,,,,,,,
84,20,49,271345,0.1415611954631186,,,,,,,,,,,0.1368,0.1532,0.1568,0.1972,0.2444,0.2631,0.2985,0.2895,0.2516,0.1978,0.1232,0.1498,0.1258,0.1929,0.3871,0.4444,0.454,0.4688,0.2738,0.1784,,,,,,,,,,,,,,,,,,,,,0.1261,0.1517,0.1284,0.1977,0.3853,0.4525,0.46,0.4853,0.293,0.186,0.1162,0.1459,0.1425,0.2262,0.3718,0.4212,0.4557,0.464,0.2876,0.1892,0.1304,0.1457,0.1533,0.1898,0.2607,0.2924,0.3622,0.3317,0.3015,0.2239,AU,0.0,0.0,2022,99.0,96.0,"W,R,F,K",,,,,,,,,,,0.1844,0.2194,0.2108,0.2749,0.3542,0.37,0.4494,0.4006,0.2141,0.1819,,,,,,,,,,,,,,,,,,,,
85,20,50,271345,2.7808767787355437,,,,,,,,,,,0.143,0.158,0.1679,0.1971,0.2454,0.2648,0.3133,0.2881,0.2594,0.2048,0.1231,0.1496,0.1266,0.1846,0.3798,0.441,0.4776,0.4595,0.2751,0.1792,,,,,,,,,,,,,,,,,,,,,0.1273,0.1532,0.1286,0.1941,0.3845,0.4596,0.4842,0.4878,0.2898,0.1843,0.1184,0.147,0.1448,0.2295,0.3768,0.4262,0.4794,0.4681,0.2831,0.1853,0.1303,0.1459,0.1602,0.188,0.2521,0.285,0.3511,0.3198,0.2977,0.2229,AU,0.0,0.0,2022,99.0,96.0,"W,R,F,K",,,,,,,,,,,0.2343,0.2469,0.258,0.2658,0.3454,0.3572,0.455,0.382,0.2066,0.1765,,,,,,,,,,,,,,,,,,,,
86,19,25,151427,4.752078363034044,0.1325,0.146,0.1459,0.1894,0.2664,0.2795,0.2964,0.299,0.2254,0.1785,0.1379,0.1489,0.1507,0.1915,0.2561,0.2746,0.2769,0.2966,0.2782,0.2051,0.1203,0.1517,0.1202,0.191,0.4911,0.5761,0.5807,0.5969,0.2932,0.1746,,,,,,,,,,,,,,,,,,,,,0.1248,0.1444,0.1237,0.1797,0.429,0.5126,0.5066,0.5439,0.2881,0.1714,0.114,0.1462,0.1269,0.1988,0.3999,0.4634,0.4634,0.4881,0.2735,0.1738,0.12,0.1281,0.1325,0.16,0.2201,0.2438,0.2572,0.2702,0.2582,0.1973,AU,0.0,0.0,2022,92.0,87.0,"B,I,F,K",0.1333,0.1463,0.1527,0.192,0.2593,0.2791,0.3014,0.3085,0.2956,0.2194,0.1286,0.144,0.148,0.1779,0.2351,0.2571,0.2587,0.2752,0.2168,0.1803,,,,,,,,,,,,,,,,,,,,
87,19,26,151427,12.783680556117863,0.1356,0.1517,0.1523,0.1831,0.2666,0.2838,0.302,0.3023,0.2264,0.1787,0.1382,0.1484,0.1498,0.1924,0.2626,0.2757,0.2866,0.3034,0.2778,0.2031,0.1189,0.1501,0.119,0.1916,0.4943,0.5768,0.5832,0.6006,0.2958,0.1757,,,,,,,,,,,,,,,,,,,,,0.1243,0.1445,0.1228,0.1789,0.4277,0.5136,0.5057,0.5399,0.2887,0.1722,0.1166,0.1444,0.1261,0.2022,0.4036,0.4666,0.4801,0.4922,0.2761,0.1755,0.122,0.1312,0.1346,0.1611,0.2257,0.2535,0.2792,0.2798,0.2605,0.1984,AU,0.0,0.0,2022,92.0,87.0,"B,I,F,K",0.1317,0.1455,0.1484,0.1915,0.2627,0.2825,0.305,0.3146,0.2948,0.2166,0.1283,0.1427,0.1439,0.1738,0.2285,0.2517,0.2649,0.2725,0.2179,0.1797,,,,,,,,,,,,,,,,,,,,
88,20,25,151427,0.2576007159579924,0.1416,0.1537,0.1549,0.1953,0.2657,0.2841,0.2831,0.3018,0.2214,0.1769,0.1394,0.15,0.1522,0.1932,0.2551,0.2736,0.2739,0.3014,0.2805,0.2071,0.12,0.1494,0.1192,0.1879,0.4805,0.5647,0.5792,0.5867,0.2894,0.1726,,,,,,,,,,,,,,,,,,,,,0.1247,0.1443,0.1231,0.1783,0.4267,0.513,0.518,0.5421,0.2841,0.1703,0.1142,0.141,0.123,0.1984,0.4011,0.4602,0.469,0.4905,0.2721,0.1722,0.1192,0.1261,0.1322,0.16,0.2186,0.2433,0.2498,0.2707,0.26,0.1975,AU,0.0,0.0,2022,92.0,87.0,"B,I,F,K",0.1339,0.1457,0.1546,0.1951,0.2585,0.2837,0.2964,0.3145,0.3051,0.2259,0.1357,0.1545,0.1585,0.1865,0.2462,0.2665,0.2781,0.2897,0.2131,0.1772,,,,,,,,,,,,,,,,,,,,
89,20,26,151427,5.0326566464858224,0.1369,0.1557,0.1565,0.1918,0.2649,0.2852,0.2867,0.3025,0.2225,0.1773,0.1384,0.1494,0.1512,0.1944,0.259,0.2738,0.2834,0.3054,0.2819,0.2072,0.1191,0.1483,0.119,0.1888,0.4847,0.5698,0.5808,0.593,0.2927,0.1738,,,,,,,,,,,,,,,,,,,,,0.1247,0.1436,0.1222,0.1776,0.4259,0.5163,0.5115,0.54,0.2863,0.1713,0.1158,0.1388,0.1216,0.2004,0.4022,0.4635,0.4652,0.4942,0.2756,0.174,0.1228,0.1312,0.136,0.1602,0.2203,0.2487,0.2707,0.2763,0.261,0.1986,AU,0.0,0.0,2022,92.0,87.0,"B,I,F,K",0.133,0.145,0.1505,0.195,0.2602,0.2848,0.302,0.3179,0.3061,0.226,0.1329,0.1477,0.1512,0.1834,0.2371,0.2574,0.269,0.281,0.2142,0.1772,,,,,,,,,,,,,,,,,,,,
90,4,37,211000,2.4118520828838195,0.092,0.115,0.1099,0.1473,0.2244,0.2421,0.2565,0.2655,0.1873,0.1452,0.1266,0.14,0.1306,0.1726,0.2479,0.264,0.2717,0.2903,0.2164,0.1591,0.121,0.1524,0.1216,0.1942,0.4049,0.4471,0.4419,0.4656,0.256,0.1637,,,,,,,,,,,,,,,,,,,,,0.1228,0.1434,0.1222,0.1775,0.3478,0.3899,0.3889,0.4228,0.2394,0.1541,0.1132,0.1348,0.1255,0.1785,0.3021,0.3377,0.3474,0.3452,0.2128,0.1498,0.1097,0.1222,0.1162,0.1499,0.2319,0.2465,0.2649,0.2726,0.1947,0.1473,AU,0.0,0.0,2022,76.0,52.0,"F,K,DF,W,R",0.1196,0.1367,0.1264,0.1719,0.2482,0.2729,0.2868,0.2918,0.2212,0.1656,0.1059,0.13,0.1248,0.1662,0.2601,0.2787,0.2948,0.295,0.1746,0.1405,,,,,,,,,,,,,,,,,,,,
91,4,38,211000,21.851829458826067,0.0941,0.1176,0.113,0.1521,0.2279,0.2463,0.2684,0.2706,0.1884,0.146,0.1255,0.1402,0.1301,0.1727,0.2502,0.2667,0.2723,0.2916,0.2168,0.1589,0.1212,0.1559,0.1218,0.1964,0.4147,0.4666,0.4809,0.4814,0.2594,0.1645,,,,,,,,,,,,,,,,,,,,,0.123,0.1455,0.122,0.1794,0.3539,0.4022,0.4213,0.4397,0.2429,0.1556,0.1131,0.1367,0.1218,0.1796,0.3102,0.3455,0.3695,0.3597,0.2166,0.1504,0.1101,0.122,0.1161,0.1492,0.2295,0.247,0.2682,0.2712,0.1954,0.1484,AU,0.0,0.0,2022,76.0,52.0,"F,K,DF,W,R",0.1199,0.1373,0.1264,0.1726,0.251,0.2732,0.288,0.293,0.2208,0.1641,0.1055,0.1271,0.1249,0.1654,0.2535,0.2701,0.2838,0.2938,0.175,0.1406,,,,,,,,,,,,,,,,,,,,
92,5,37,211000,0.14395579475870723,0.099,0.122,0.1164,0.1594,0.2431,0.2575,0.282,0.2778,0.1927,0.1487,0.1254,0.1421,0.1302,0.1755,0.248,0.2692,0.2871,0.2903,0.224,0.1648,0.1207,0.1531,0.122,0.1935,0.4134,0.4606,0.4662,0.4947,0.2612,0.1648,,,,,,,,,,,,,,,,,,,,,0.1236,0.1434,0.1219,0.1769,0.3673,0.4092,0.397,0.4333,0.2439,0.1559,0.1125,0.133,0.1271,0.1808,0.3009,0.3401,0.3385,0.3575,0.2179,0.1511,0.1093,0.1205,0.1149,0.1533,0.2367,0.2461,0.2639,0.2746,0.1999,0.1512,AU,0.0,0.0,2022,76.0,52.0,"F,K,DF,W,R",0.1202,0.1388,0.1273,0.1769,0.2538,0.2752,0.3002,0.2954,0.2289,0.171,0.116,0.1389,0.1343,0.1801,0.2721,0.2924,0.3271,0.3103,0.1815,0.1462,,,,,,,,,,,,,,,,,,,,
93,5,38,211000,0.047361859518479876,0.1004,0.1224,0.1177,0.1621,0.2438,0.2586,0.2796,0.2807,0.1918,0.1481,0.1241,0.141,0.1299,0.174,0.2503,0.2683,0.2776,0.2917,0.2227,0.1631,0.1218,0.1581,0.1224,0.1948,0.4132,0.4686,0.4716,0.4956,0.2623,0.1647,,,,,,,,,,,,,,,,,,,,,0.1223,0.1458,0.1216,0.1787,0.3649,0.4172,0.4146,0.4443,0.2451,0.1565,0.1123,0.1331,0.121,0.1815,0.3046,0.3424,0.3592,0.3693,0.2202,0.1513,0.1097,0.1199,0.115,0.1514,0.2331,0.2497,0.2616,0.273,0.1998,0.1509,AU,0.0,0.0,2022,76.0,52.0,"F,K,DF,W,R",0.1195,0.1374,0.1265,0.1747,0.2526,0.2746,0.2937,0.295,0.2268,0.1686,0.1089,0.1289,0.1288,0.176,0.2633,0.2828,0.297,0.3058,0.1808,0.1448,,,,,,,,,,,,,,,,,,,,
94,12,49,271653,24.23215476139756,0.1198,0.1322,0.137,0.1706,0.2351,0.2464,0.241,0.266,0.2001,0.1618,0.1315,0.1435,0.1371,0.1758,0.2374,0.2534,0.2568,0.2789,0.2419,0.1814,0.1172,0.1428,0.1184,0.1821,0.4173,0.483,0.4693,0.507,0.2727,0.1687,,,,,,,,,,,,,,,,,,,,,0.123,0.1413,0.1219,0.1768,0.3881,0.4526,0.4125,0.4789,0.2633,0.1644,0.1126,0.13,0.1343,0.1967,0.3327,0.3733,0.3577,0.3918,0.2393,0.1596,0.1132,0.1253,0.1206,0.1475,0.2096,0.2286,0.2627,0.2557,0.2231,0.171,AU,0.0,0.0,2022,94.0,71.0,"W,R,F,K",0.1267,0.1363,0.132,0.1729,0.2366,0.2579,0.2788,0.285,0.2513,0.1887,0.1114,0.1314,0.1269,0.1645,0.2326,0.2496,0.2694,0.2752,0.1954,0.1608,,,,,,,,,,,,,,,,,,,,
95,12,50,271653,20.59057104589817,0.1077,0.1243,0.1271,0.1621,0.2294,0.2474,0.2445,0.2682,0.1999,0.1597,0.1321,0.147,0.1391,0.1773,0.2392,0.259,0.2887,0.2811,0.2419,0.1808,0.1193,0.1444,0.12,0.1819,0.4086,0.4772,0.4611,0.4974,0.2719,0.1688,,,,,,,,,,,,,,,,,,,,,0.1257,0.1471,0.1224,0.1778,0.3771,0.4504,0.4379,0.4762,0.2632,0.1647,0.1134,0.1375,0.1363,0.1988,0.3229,0.3599,0.372,0.3944,0.2393,0.1591,0.1132,0.1263,0.1202,0.1492,0.2102,0.2365,0.291,0.2585,0.2251,0.1725,AU,0.0,0.0,2022,94.0,71.0,"W,R,F,K",0.1274,0.1427,0.1376,0.1715,0.2415,0.2592,0.3031,0.2883,0.2494,0.1885,0.1128,0.1272,0.1256,0.1678,0.2381,0.2612,0.3093,0.2877,0.196,0.1591,,,,,,,,,,,,,,,,,,,,
96,12,49,261302,4.539225329369996,0.1198,0.1322,0.137,0.1706,0.2351,0.2464,0.241,0.266,0.2001,0.1618,0.1315,0.1435,0.1371,0.1758,0.2374,0.2534,0.2568,0.2789,0.2419,0.1814,0.1172,0.1428,0.1184,0.1821,0.4173,0.483,0.4693,0.507,0.2727,0.1687,,,,,,,,,,,,,,,,,,,,,0.123,0.1413,0.1219,0.1768,0.3881,0.4526,0.4125,0.4789,0.2633,0.1644,0.1126,0.13,0.1343,0.1967,0.3327,0.3733,0.3577,0.3918,0.2393,0.1596,0.1132,0.1253,0.1206,0.1475,0.2096,0.2286,0.2627,0.2557,0.2231,0.171,DS,0.0,0.0,2022,7.0,0.0,,0.1267,0.1363,0.132,0.1729,0.2366,0.2579,0.2788,0.285,0.2513,0.1887,0.1114,0.1314,0.1269,0.1645,0.2326,0.2496,0.2694,0.2752,0.1954,0.1608,,,,,,,,,,,,,,,,,,,,
