OBJECTID,StemTag,quadrat,subquadrat,sp,lx,ly,previous_dbh,status_2023,notes_2023,fad_2023,wound_2023,rot_2023,canker_2023,tag,UTMX,UTMY,status_2024,wound_2024,rot_2024,canker_2024,crown_living,crown_intact,crown_position,fad_2024,fad_choices,liana_load,lean_angle,dead_resprout,crown_check,lean_direction,comment_mortality_2024,mort_census,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
18459,281525,2819,22,fagugr,3.4,4.55,38.6,AU,NA,"K,DF,B,W",2,NA,NA,281525,732145.396,4713598.55301,AU,NA,NA,2,34,65,3,"DF,I,K",K,NA,NA,NA,NA,NA,BBD,finished,256f7744-89a8-44fb-b841-7c59a10e83eb,2024-07-03T17:50:17Z,shuej21,2024-07-22T17:54:02Z,ccavender_ufl,-72.1729842990394,42.5399112357501
18465,281532,2819,22,fagugr,9.13,3.16,35,DS,NA,NA,NA,NA,NA,281532,732151.133,4713597.159,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finished,e1c305b9-42fd-41a0-b428-0d78f1609bd3,2024-07-03T17:50:17Z,shuej21,2024-07-22T17:36:26Z,ccavender_ufl,-72.1729150838468,42.5398969741213
18474,281585,2820,11,fagugr,2.04,0.12,34.2,AU,NA,K,NA,NA,2,281585,732134.04303,4713604.12299,AU,NA,1,2,100,100,3,"I,R,K",K,NA,NA,NA,NA,NA,BBD,finished,e97c3957-f5b4-4821-b7de-7b20bdbc1d25,2024-07-03T17:50:17Z,shuej21,2024-07-22T18:00:36Z,ccavender_ufl,-72.1731201279037,42.5399647464486
18477,281607,2820,12,fagugr,9.72,5.01,NA,DS,NA,NA,NA,NA,NA,281607,732141.724,4713619.008,DS,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,1d805d84-e698-498a-a0cf-fc4b350fa078,2024-07-03T17:50:17Z,shuej21,2024-07-22T17:56:21Z,johnson.daniel_ufl,-72.1730206565539,42.5400963281916
18483,281674,2820,21,fagugr,4.4,5.63,51.3,AU,NA,"K,F,DF",NA,NA,2,281674,732146.39801,4713609.63,AU,NA,NA,2,72,90,3,"K,I,LF,DF",F,NA,NA,NA,NA,NA,BBD,finished,4b9a8045-0f9b-40e1-a6d5-9f0d9eb7ea79,2024-07-03T17:50:17Z,shuej21,2024-07-22T17:51:05Z,johnson.daniel_ufl,-72.172967612833,42.5400105706483
18484,281675,2820,21,fagugr,2.01,9.95,42.6,AU,NA,K,NA,NA,2,281675,732144.01202,4713613.94901,AU,NA,NA,2,81,95,3,K,K,NA,NA,NA,NA,NA,NA,finished,17db5679-f5b0-474c-b855-dcc36c05c759,2024-07-03T17:50:17Z,shuej21,2024-07-22T17:53:41Z,johnson.daniel_ufl,-72.1729948811935,42.5400501360479
18500,281699,2821,11,fagugr,9.5,0.49,34.2,AU,BBD,"K,W",2,NA,3,281699,732141.49701,4713624.48999,AU,1,NA,2,90,91,3,"I,W,K",K,NA,NA,NA,NA,NA,BBD,finished,8b1d2118-0619-4ab6-b852-a0128350a246,2024-07-03T17:50:17Z,shuej21,2024-07-22T18:10:20Z,ccavender_ufl,-72.1730211910515,42.5401457059398
18726,290086,2901,21,fagugr,0.51,2.84,10.7,DN,NA,"K,F",NA,NA,2,290086,732162.51202,4713226.84266,AU,NA,NA,2,88,98,1,"LF,K,I",I,NA,NA,NA,NA,NA,BBD found the tree,finished,85d9b4f1-48ef-4444-b757-c92000e68fef,2024-07-03T17:50:17Z,shuej21,2024-07-22T20:26:41Z,mageel_ufl,-72.1729270583895,42.5365626221882
18755,290204,2903,11,fagugr,0.47,4.41,11.7,AU,NA,"K,F,B,W",2,NA,2,290204,732152.47302,4713268.4105,DS,2,2,2,0,2,1,"B,R,I,K,F,W",W,NA,NA,NA,NA,NA,BBD and broken stem,finished,26e936fd-d7ee-4949-8c71-319c1bc96cce,2024-07-03T17:50:17Z,shuej21,2024-07-22T20:15:53Z,mageel_ufl,-72.173032281652,42.5369395322469
18757,290208,2903,11,fagugr,3.14,4.8,14.6,AU,NA,"K,F",NA,NA,2,290208,732155.13702,4713268.7977,AU,NA,NA,1,50,94,1,"K,I,DF",F,NA,NA,NA,NA,NA,BBD,finished,2e49dacd-a408-4e79-a8e6-ad2474899c58,2024-07-03T17:50:17Z,shuej21,2024-07-22T20:12:53Z,mageel_ufl,-72.1729997231129,42.5369422156546
18779,290289,2904,11,fagugr,4.44,9.44,16.1,AU,NA,F,NA,NA,NA,290289,732156.43799,4713293.4439,AU,NA,NA,2,38,84,1,"DF,K,I",I,NA,NA,NA,NA,NA,NA,finished,2080c815-3fec-44ff-bfc9-2dc6b1b24cb1,2024-07-03T17:50:17Z,shuej21,2024-07-22T20:11:07Z,j.bouchard_ufl,-72.1729738911586,42.537163512997
18780,290290,2904,11,fagugr,5.4,8.55,10.9,AU,NA,"DF,K,F",NA,NA,2,290290,732157.401,4713292.5518,AU,NA,2,3,12,81,1,"DF,K,R,I",I,NA,NA,NA,NA,NA,NA,finished,35279ceb-45f2-4ca5-8d76-05db723b7ae3,2024-07-03T17:50:17Z,shuej21,2024-07-22T20:09:35Z,j.bouchard_ufl,-72.172962540945,42.5371552000222
18885,290842,2908,11,fagugr,8.28,7.81,10.5,AU,NA,F,NA,NA,NA,290842,732160.27502,4713371.814,AU,NA,NA,NA,100,100,2,F,F,NA,NA,NA,NA,NA,NA,finished,5f552977-59f2-4b60-88c3-79d1c0a3545c,2024-07-03T17:50:17Z,shuej21,2024-07-22T19:19:35Z,kdarocha_ufl,-72.172895399064,42.5378672874644
19193,291714,2918,11,fagugr,4.64,4.92,38.5,AU,NA,"K,F,DF",NA,NA,2,291714,732156.64099,4713568.922,AU,NA,NA,3,77,89,3,"K,DF",DF,NA,NA,NA,NA,NA,BBD,finished,5309feb3-9142-4558-878d-056fa5970ac8,2024-07-03T17:50:17Z,shuej21,2024-07-27T18:25:54Z,johnson.daniel_ufl,-72.1728595553858,42.5396413325311
19202,291758,2918,22,fagugr,9.35,8.39,NA,DS,NA,NA,NA,NA,NA,291758,732171.34601,4713582.39001,DS,NA,NA,NA,0,12,2,NA,NA,NA,NA,NA,NA,NA,NA,finished,5f2adc53-498a-4082-919c-3c897ba23c57,2024-07-03T17:50:17Z,shuej21,2024-07-27T18:28:33Z,johnson.daniel_ufl,-72.1726752237845,42.5397580589213
19243,291835,2919,21,fagugr,3.09,4.07,15.5,AU,NA,"K,F",NA,NA,2,291835,732165.091,4713588.069,AU,NA,NA,2,60,72,1,"I,DF,K",K,NA,NA,NA,NA,NA,BBD,finished,c8c2a5ee-2c6f-4433-ab3c-ece1b0c8eda3,2024-07-03T17:50:17Z,shuej21,2024-07-28T13:47:35Z,j.bouchard_ufl,-72.1727489997238,42.5398110190622
19555,300173,3002,21,fagugr,9.01,2.84,21.2,AU,NA,"K,DF",NA,NA,2,300173,732191.008,4713246.839,AU,NA,NA,2,84,92,1,"K,LF,DF",DF,NA,NA,NA,NA,NA,BBD and Beech leaf disease,finished,601daec2-8569-4df6-b6bd-6f7f1b63d287,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:05:40Z,jbudoffcorujo_ufl,-72.1725723496165,42.5367339281948
19565,300198,3003,12,fagugr,2.07,6.23,15.6,AU,NA,K,NA,NA,2,300198,732174.06897,4713280.2343,AU,NA,NA,1,95,100,1,"K,I",I,NA,NA,NA,NA,NA,"BBD, some very small amounts of beech leaf disease",finished,e7876417-411d-496d-a7bf-1699e7e4e012,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:42:38Z,jbudoffcorujo_ufl,-72.1727648127678,42.5370394000807
19588,300332,3004,12,fagugr,5.82,9.65,13.1,AU,NA,K,NA,NA,1,300332,732177.82397,4713303.6476,AU,NA,NA,NA,90,98,1,LF,LF,NA,NA,NA,NA,NA,Beech leaf disease,finished,b633e290-8b00-468b-833c-2d03e41e1ff5,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:16:55Z,jbudoffcorujo_ufl,-72.1727096337514,42.5372488713456
19627,300570,3006,12,fagugr,3.5,5.51,11.2,AU,BBD,"DF,K",NA,NA,2,300570,732175.49902,4713339.515,AU,NA,NA,3,87,92,3,"K,I,LF",LF,NA,NA,NA,NA,NA,BBD,finished,e6c96c61-af90-420c-bcd7-7a6c3081f7ae,2024-07-03T17:50:17Z,shuej21,2024-07-25T15:06:53Z,jbudoffcorujo_ufl,-72.1727233465343,42.5375721910873
19631,300593,3006,12,fagugr,2.13,1.26,16.9,AU,BBD,"B,K",NA,NA,2,300593,732174.13202,4713335.261,AU,3,1,1,40,42,3,"B,W,K,R,I",I,NA,NA,NA,NA,NA,"BBD, broken stem",finished,a0939770-bb8a-4a4f-b8b2-3d9ee8d78fb4,2024-07-03T17:50:17Z,shuej21,2024-07-25T15:04:10Z,jbudoffcorujo_ufl,-72.1727417009121,42.5375343378021
19644,300650,3007,11,fagugr,0.64,1.58,12.4,AU,BBD,"K,DF",NA,NA,2,300650,732172.64301,4713345.576,AU,NA,NA,1,100,100,3,"I,K",K,NA,NA,NA,NA,NA,NA,finished,a5879dbb-9973-47d6-ac6f-4b2323b87f43,2024-07-03T17:50:17Z,shuej21,2024-07-25T15:13:03Z,jbudoffcorujo_ufl,-72.1727556221041,42.5376275664017
19682,300802,3008,22,fagugr,6.1,5.15,10.6,AU,BBD,"DF,K",NA,NA,2,300802,732188.10101,4713379.151,AU,NA,NA,2,5,96,3,"DF,LF,K,I",I,NA,NA,NA,NA,NA,"BBD, almost completely defoliated, some sprouts at base",finished,8789c177-8077-4d58-96e4-eb0b6cc8c7f6,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:41:33Z,jbudoffcorujo_ufl,-72.1725539727807,42.5379249255726
19725,300902,3009,22,fagugr,3.91,6.06,13.6,AU,NA,"K,F",NA,NA,2,300902,732185.91101,4713400.062,AU,1,2,3,78,97,3,"K,F,LF,I,W,R",R,NA,NA,NA,NA,NA,"BBD, maybe beech leaf disease",finished,215ac009-65c8-442c-8fbf-1cdb4a1d7b73,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:50:04Z,jbudoffcorujo_ufl,-72.1725721169528,42.5381136743007
19805,301159,3011,22,fagugr,9.82,7.39,17.5,AU,BBD,K,NA,NA,1,301159,732191.81799,4713441.388,AU,NA,NA,3,21,36,1,"K,B,I,LF",LF,NA,NA,NA,NA,NA,All major branches broken,finished,33afbb01-8e09-4c07-b499-c483381d4b54,2024-07-03T17:50:17Z,shuej21,2024-07-26T16:53:58Z,jbudoffcorujo_ufl,-72.1724834855736,42.5384836210794
19808,301163,3011,22,fagugr,9.61,1.2,10.4,DS,NA,NA,NA,NA,NA,301163,732191.61102,4713435.19701,DS,NA,NA,NA,0,22,1,NA,NA,NA,NA,NA,NA,NA,BBD,finished,4cd3716b-ffa5-425b-a097-95fd3766901d,2024-07-03T17:50:17Z,shuej21,2024-07-26T16:42:10Z,jbudoffcorujo_ufl,-72.1724885179358,42.538427995664
19819,301196,3011,21,fagugr,2.79,0.92,10.6,AU,BBD,K,NA,NA,2,301196,732184.79303,4713424.91499,AU,NA,NA,3,15,25,2,"K,DF,LF,I",I,NA,NA,NA,NA,NA,BBD,finished,045208c2-a45f-43bc-ac39-5a90330801bd,2024-07-03T17:50:17Z,shuej21,2024-07-26T16:28:38Z,jbudoffcorujo_ufl,-72.1725756212807,42.5383375588352
19848,301274,3012,21,fagugr,7.41,8.91,NA,DC,NA,NA,NA,NA,NA,301274,732189.40997,4713452.912,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finished,be568c21-6564-4c07-83db-ec018752ccc9,2024-07-03T17:50:17Z,shuej21,2024-07-26T17:33:46Z,jbudoffcorujo_ufl,-72.1725080940225,42.5385880005926
19906,301364,3014,12,fagugr,2.54,1.77,44.3,A,NA,NA,NA,NA,NA,301364,732174.54401,4713495.772,AU,1,2,NA,92,100,3,"W,R",R,NA,NA,NA,NA,NA,"At some point had a wound 3, mostly healed. Likely hollow but cannot confirm.",finished,7aa399b1-5bdf-447c-82d6-204947e30421,2024-07-03T17:50:17Z,shuej21,2024-07-26T19:23:21Z,jbudoffcorujo_ufl,-72.1726715047592,42.5389779840817
19991,301779,3017,22,fagugr,6.56,8.81,13.3,DC,NA,B,NA,NA,NA,301779,732188.56097,4713562.811,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finished,9ed89b55-d785-4968-a64d-212007b3c011,2024-07-03T17:50:17Z,shuej21,2024-07-27T14:30:35Z,jbudoffcorujo_ufl,-72.1724737846668,42.5395767786148
20032,301878,3018,22,fagugr,6.34,0.59,NA,DS,NA,NA,NA,NA,NA,301878,732188.34399,4713574.59299,DS,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,a2265a80-e313-41f2-8ce0-842c1a749b8a,2024-07-03T17:50:17Z,shuej21,2024-07-27T15:04:55Z,jbudoffcorujo_ufl,-72.1724716385916,42.5396828209464
20036,301882,3018,22,fagugr,1.84,1.82,NA,DC,NA,B,NA,NA,NA,301882,732183.84198,4713575.81799,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finished,9b867fc2-2f4b-4be8-a5d5-f0cdb2803cff,2024-07-03T17:50:17Z,shuej21,2024-07-27T15:10:11Z,jbudoffcorujo_ufl,-72.1725259004281,42.5396951916134
20383,310017,3101,11,fagugr,7.2,5.33,16.1,AU,NA,W,1,NA,NA,310017,732199.198,4713229.32619,AU,1,NA,NA,99,99,1,"W,LF",LF,NA,NA,NA,NA,NA,BLD,finished,0e659476-5812-4932-84c9-2b0c0ef3ba2f,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:40:14Z,j.bouchard_ufl,-72.1724798491933,42.5365739436683
20385,310021,3101,11,fagugr,7.33,4.06,14.3,AU,Bbd,"W,K",1,NA,2,310021,732199.32703,4713228.06411,AU,2,NA,NA,91,91,1,"I,B,W,LF",LF,NA,NA,NA,NA,NA,BBD and BLD. No cankers yet just bugs,finished,a9f31e97-3d7b-4a88-83c0-9e4069f56e47,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:33:50Z,j.bouchard_ufl,-72.1724787927746,42.5365625520247
20393,310113,3101,22,fagugr,7.47,8.1,26.2,AU,Bbd,K,NA,NA,2,310113,732209.47498,4713242.1011,AU,1,NA,3,96,97,2,"K,W,LF,I",I,NA,NA,NA,NA,NA,BBD and BLD,finished,e67250cc-cd13-4a3f-a045-977918d2e503,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:23:42Z,j.bouchard_ufl,-72.172349664444,42.5366857650173
20395,310140,3101,21,fagugr,4.9,8.89,33.6,AU,NA,K,NA,NA,2,310140,732206.90302,4713232.89033,AU,NA,NA,3,93,96,2,"I,LF,K",K,NA,NA,NA,NA,NA,BBD and BLD,finished,9225ab05-3275-4f2e-b908-751b101e291a,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:30:20Z,j.bouchard_ufl,-72.1723846879603,42.5366036876967
20396,310141,3101,21,fagugr,7.98,9.74,24.9,AU,Bbd,K,NA,NA,2,310141,732209.979,4713233.74054,AU,NA,NA,3,98,99,1,"K,I,LF",LF,NA,NA,NA,NA,NA,BBD and BLD,finished,3fdd9f85-f953-42c9-9af1-d94f20de9b61,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:29:26Z,j.bouchard_ufl,-72.1723469299723,42.5366104114762
20404,310207,3102,12,fagugr,5.01,5.17,20.4,AU,Bbd,K,NA,NA,3,310207,732197.01001,4713259.1744,AU,NA,3,3,5,86,1,"K,DF,R",R,NA,NA,NA,NA,NA,NA,finished,32f6c97b-fb30-4401-80d1-5532ef8cf995,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:14:22Z,j.bouchard_ufl,-72.1724943390189,42.5368430804076
20406,310210,3102,12,fagugr,8.08,8.37,11.1,DS,Bbd,K,NA,NA,NA,310210,732200.08002,4713262.3732,DS,NA,NA,NA,0,72,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,9f606818-4bc8-4218-b593-7b222f0e3354,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:04:37Z,j.bouchard_ufl,-72.1724556997836,42.5368709305638
20407,310223,3102,12,fagugr,6.74,0.33,13.5,AU,Bbd,"B,W,K",2,NA,2,310223,732198.73602,4713254.3269,AU,2,NA,2,76,77,1,"B,W,K,I,LF",LF,NA,NA,NA,NA,NA,BBD and BLD,finished,f7b5b3f4-e2c3-44ed-b12c-931a8c9fd159,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:16:18Z,j.bouchard_ufl,-72.1724753144978,42.536798959645
20409,310230,3102,22,fagugr,0.66,2.22,16.4,AU,Bbd,K,NA,NA,NA,310230,732202.659,4713256.2188,AU,NA,NA,3,98,99,1,"K,I,LF",LF,NA,NA,NA,NA,NA,BLD and BBD,finished,cde0a614-de94-4b7e-9b98-a53b42446c8e,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:17:45Z,j.bouchard_ufl,-72.1724268315236,42.5368147986688
20411,310239,3102,22,fagugr,2.03,8.99,15.5,AU,Bbd,K,NA,NA,NA,310239,732204.02899,4713262.9907,AU,NA,NA,3,5,84,1,"K,DF,I,LF",LF,NA,NA,NA,NA,NA,BBD and BLD,finished,11365a0b-19b9-482d-af54-17255bf1a8eb,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:01:38Z,j.bouchard_ufl,-72.1724074189303,42.5368752992147
20412,310241,3102,22,fagugr,4.8,7.23,11.9,AU,Bbe,K,NA,NA,1,310241,732206.79602,4713261.229,AU,NA,NA,1,97,98,1,"K,I,LF",LF,NA,NA,NA,NA,NA,BBD and BLD. Bent,finished,859ed9ac-0e2d-4a29-a5a2-c2f744d812e8,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:03:58Z,j.bouchard_ufl,-72.1723744795055,42.5368586215575
20414,310247,3102,22,fagugr,7.87,5.33,11.3,AU,Bbd,"K,B,W",2,NA,NA,310247,732209.87201,4713259.3342,AU,2,NA,3,51,68,1,"B,W,DF,K,I,LF",LF,NA,NA,NA,NA,NA,BBD and BLD,finished,4ff711db-5479-4cc9-8913-289f8a4431ce,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:19:34Z,j.bouchard_ufl,-72.1723378363267,42.5368406544813
20417,310287,3103,11,fagugr,2.01,3,13.9,A,NA,NA,NA,NA,NA,310287,732194.01001,4713267.0036,AU,NA,NA,NA,99,99,1,LF,LF,NA,NA,NA,NA,NA,BLD,finished,c5728cfb-13e3-4b05-82fc-1fb2ab25e91d,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:10:20Z,j.bouchard_ufl,-72.1725276476513,42.5369144032594
20419,310296,3103,11,fagugr,5.91,4.37,14.6,AU,Bbd,K,NA,NA,2,310296,732197.91199,4713268.3716,DC,3,NA,NA,NA,NA,NA,"W,AN",AN,NA,NA,Yes,NA,NA,Chainsaw.,finished,6a4f55de-fbce-41bf-b0cb-32acfc52ad6e,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:09:46Z,j.bouchard_ufl,-72.1724796326993,42.5369255366915
20420,310301,3103,11,fagugr,8.49,0.31,NA,DS,NA,NA,NA,NA,NA,310301,732200.495,4713264.3148,DS,NA,NA,NA,0,19,2,NA,NA,NA,NA,NA,NA,NA,NA,finished,2565e36b-43df-49cc-bebe-d6817929b9d9,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:05:41Z,j.bouchard_ufl,-72.1724498643275,42.5368882707962
20421,310303,3103,11,fagugr,8.13,0.63,15,DS,NA,NA,NA,NA,NA,310303,732200.13,4713264.6279,DS,NA,NA,NA,0,21,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,a22fbc8f-cd76-4814-a69f-c2b80bba6544,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:05:15Z,j.bouchard_ufl,-72.1724541762408,42.5368911964677
20422,310304,3103,11,fagugr,6.28,3.34,13.3,AU,Bbd,"W,F",1,NA,NA,310304,732198.27899,4713267.3373,AU,NA,NA,NA,98,99,1,LF,LF,NA,NA,NA,NA,NA,No sign of BBD or wounds. Has BLD though,finished,23ebf7de-57a2-41ee-86b3-a986f9057de2,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:07:41Z,j.bouchard_ufl,-72.1724755893823,42.5369161229181
20423,310309,3103,11,fagugr,2.49,1.56,13.6,AU,NA,W,1,NA,NA,310309,732194.492,4713265.5561,AU,NA,NA,NA,99,99,1,LF,LF,NA,NA,NA,NA,NA,No wound. BLD,finished,9128cc84-7eba-4b6a-a53d-27f4d96b0cf3,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:11:23Z,j.bouchard_ufl,-72.1725223727439,42.5369012390656
20426,310334,3103,12,fagugr,8.82,8.39,15.3,AU,NA,"B,W",2,NA,NA,310334,732200.81897,4713282.3898,AU,3,1,NA,44,45,1,"B,W,R",R,NA,NA,NA,NA,NA,Species wrong. This is acer rubrum,finished,42b4b407-e7d5-4a08-ada4-9f43e6ecb99f,2024-07-03T17:50:17Z,shuej21,2024-07-26T12:53:35Z,j.bouchard_ufl,-72.1724385823858,42.5370507545701
20491,310729,3106,12,fagugr,8.58,7.6,18.8,AU,Bbd,F,NA,NA,NA,310729,732200.58197,4713341.6,AU,NA,NA,1,94,96,1,"I,K,LF",LF,NA,NA,NA,NA,NA,BBD and BLD,finished,588d0248-aa63-4612-be93-4268b23942af,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:09:25Z,j.bouchard_ufl,-72.1724174180777,42.5375834117742
20525,310909,3108,11,fagugr,2.77,2.27,12.3,AU,Bbd,K,NA,NA,2,310909,732194.771,4713366.26601,AU,2,NA,2,96,98,3,"K,I,LF,B,W",W,NA,NA,NA,NA,NA,BBD and BLD,finished,a631171b-7da3-49ea-977b-2cca5dde369b,2024-07-03T17:50:17Z,shuej21,2024-07-25T13:37:07Z,j.bouchard_ufl,-72.1724780786139,42.5378070241804
20624,311345,3111,12,fagugr,7.74,9.35,20.2,DS,NA,NA,NA,NA,NA,311345,732199.742,4713443.345,DS,NA,NA,NA,0,9,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,c58d7aac-1331-4848-b9a2-efc03a65c0d9,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:45:29Z,j.bouchard_ufl,-72.1723863103178,42.5384988434474
20627,311355,3111,12,fagugr,2.17,0.62,NA,DS,NA,NA,NA,NA,NA,311355,732194.16803,4713434.616,DS,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,daa16d3f-b98d-49d6-963f-77d92b8036cc,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:13:13Z,j.bouchard_ufl,-72.172457652721,42.5384220021564
20631,311361,3111,22,fagugr,8.68,8.48,19.1,AU,Bbd,K,NA,NA,1,311361,732210.677,4713442.479,AU,NA,2,2,87,91,3,"K,R,I",I,NA,NA,NA,NA,NA,BBD,finished,660e8714-e868-42ed-a15f-bdf7e9800229,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:55:21Z,j.bouchard_ufl,-72.1722536587947,42.5384877698668
20638,311376,3111,21,fagugr,3.58,7.84,19.5,AU,NA,W,1,NA,NA,311376,732205.57599,4713431.839,AU,1,NA,NA,97,98,2,W,W,NA,NA,NA,NA,NA,NA,finished,bf1ebe69-cfaa-4d8f-a192-fdc261e8a556,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:21:21Z,j.bouchard_ufl,-72.1723200245312,42.5383935966953
20642,311407,3112,11,fagugr,0.86,6.24,NA,DS,NA,NA,NA,NA,NA,311407,732192.86401,4713450.23801,DS,NA,NA,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,f3dbf4b1-8802-448a-a75b-74f60c4f9c11,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:58:49Z,j.bouchard_ufl,-72.1724671685748,42.5385629106587
20649,311421,3112,11,fagugr,8.34,2.27,10.6,DS,NA,NA,NA,NA,NA,311421,732200.34399,4713446.267,DS,NA,NA,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,3efe6009-7ec6-42c1-b80f-ee71a5f26e55,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:43:37Z,j.bouchard_ufl,-72.1723778014754,42.5385249454511
20661,311463,3112,22,fagugr,9.96,1.11,11.6,AU,Bbd,K,NA,NA,2,311463,732211.95697,4713455.11099,AU,NA,NA,3,98,99,2,"K,I",I,NA,NA,NA,NA,NA,BBD,finished,867747fe-677e-4703-9d66-418905b5830c,2024-07-03T17:50:17Z,shuej21,2024-07-26T16:10:33Z,j.bouchard_ufl,-72.1722329598139,42.5386010075609
20664,311467,3112,22,fagugr,4.14,0.34,24.6,AU,Bbd,F,NA,NA,NA,311467,732206.14398,4713454.336,AU,2,NA,2,5,9,1,"B,W,K,I",I,NA,NA,NA,NA,NA,BBD,finished,cbf807ec-d50b-45a0-86fd-85bcb9be08e6,2024-07-03T17:50:17Z,shuej21,2024-07-26T16:04:49Z,j.bouchard_ufl,-72.1723039788236,42.538595783196
20677,311492,3112,21,fagugr,4.78,0.69,12,AU,Bbd,K,NA,NA,NA,311492,732206.78003,4713444.69501,AU,NA,NA,3,95,96,1,"I,K,LF",LF,NA,NA,NA,NA,NA,BBD and BLD,finished,8470243b-34d5-4120-a62a-166bc2b5ae1d,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:41:48Z,j.bouchard_ufl,-72.1723001582887,42.5385088725487
20686,311512,3113,11,fagugr,6.89,2.95,16.6,A,NA,NA,NA,NA,NA,311512,732198.89203,4713466.946,A,NA,NA,NA,99,99,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,a3ee127d-65c7-48cd-acad-fb249eafd625,2024-07-03T17:50:17Z,shuej21,2024-07-26T16:22:01Z,j.bouchard_ufl,-72.172387063106,42.5387113856535
20723,311569,3113,21,fagugr,0.51,0.22,NA,DS,NA,NA,NA,NA,NA,311569,732202.508,4713464.222,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finished,9d871065-3f21-4c6e-a518-72eccc6f633c,2024-07-03T17:50:17Z,shuej21,2024-07-26T16:18:59Z,j.bouchard_ufl,-72.1723441883141,42.5386857980221
20743,311626,3114,21,fagugr,9.15,5.54,NA,DS,NA,NA,NA,NA,NA,311626,732211.15399,4713489.53699,DS,NA,NA,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,b597064d-64bb-4c7c-85c2-7945b72b6751,2024-07-03T17:50:17Z,shuej21,2024-07-26T17:15:14Z,j.bouchard_ufl,-72.172228743122,42.5389109050114
20776,311754,3116,12,fagugr,2.17,9.11,23.5,AU,Bbd,K,NA,NA,NA,311754,732194.16803,4713543.10501,AU,NA,1,2,97,99,3,"I,K,R",R,NA,NA,NA,NA,NA,BBD. Womp womp,finished,457cedf9-f7a0-465a-b914-52a83c7226da,2024-07-03T17:50:17Z,shuej21,2024-07-26T18:38:23Z,j.bouchard_ufl,-72.172413589458,42.5393978421965
20805,311821,3117,11,fagugr,6.96,0.8,25.2,AU,Bbd,K,NA,NA,2,311821,732198.96198,4713544.80399,DS,1,NA,3,0,46,1,"I,K,DF,W",W,NA,NA,NA,NA,NA,NA,finished,3c969e7f-d991-449a-bf5d-54bc316751f3,2024-07-03T17:50:17Z,shuej21,2024-07-26T18:42:13Z,j.bouchard_ufl,-72.1723545881101,42.5394116843012
